timestamp,cpu_usage,mem_total,mem_available,gpu_util,gpu_mem_free,gpu_mem_used,model1,averagetime1,model2,averagetime2,model3,averagetime3,Total_Flops,Flops1,Flops2,Flops3
2025/1/7 23:02,0.06750585536189,1081630146560,1040258830336,51,48043,633,yolov8n,0.051261944, resnet18,0.011555628, densenet121,0.023585009,13578589696.00 ,8857548800.00 ,1824033792.00 ,2897007104.00 
2025/1/7 23:05,0.0670316626942091,1081630146560,1040303284224,53,47553,1123,yolov8n,0.051142617, resnet50,0.014759957, resnet50,0.014645261,17125033984.00 ,8857548800.00 ,4133742592.00 ,4133742592.00 
2025/1/7 23:08,0.066975546661885,1081630146560,1040275058688,72,47427,1249,yolov8n,0.052326827, resnet50,0.014975831, resnet152,0.025656101,24595236864.00 ,8857548800.00 ,4133742592.00 ,11603945472.00 
2025/1/7 23:11,0.0665694460164208,1081630146560,1040343355392,71,47399,1277,yolov8n,0.052157281, resnet50,0.014796048, vgg11,0.010349354,20600431616.00 ,8857548800.00 ,4133742592.00 ,7609140224.00 
2025/1/7 23:14,0.0665666915879086,1081630146560,1040308961280,58,47753,923,yolov8n,0.051649309, resnet50,0.014790461, densenet121,0.024017378,15888298496.00 ,8857548800.00 ,4133742592.00 ,2897007104.00 
2025/1/7 23:17,0.0673491365238572,1081630146560,1040238350336,79,47301,1375,yolov8n,0.051469407, resnet152,0.024642072, resnet152,0.024533963,32065439744.00 ,8857548800.00 ,11603945472.00 ,11603945472.00 
2025/1/7 23:20,0.067317549894127,1081630146560,1040331325440,78,47273,1403,yolov8n,0.05136217, resnet152,0.024697428, vgg11,0.010205581,28070634496.00 ,8857548800.00 ,11603945472.00 ,7609140224.00 
2025/1/7 23:23,0.0669040484655958,1081630146560,1040280035328,0,48486,190,yolov8n,0.051813242, resnet152,0.024642877, densenet121,0.023583387,23358501376.00 ,8857548800.00 ,11603945472.00 ,2897007104.00 
2025/1/7 23:26,0.0667879949414617,1081630146560,1040403070976,28,48388,288,yolov8n,0.051859955, vgg11,0.010260051, vgg11,0.010189875,24075829248.00 ,8857548800.00 ,7609140224.00 ,7609140224.00 
2025/1/7 23:29,0.0660731413094001,1081630146560,1040408059904,99,47245,1431,yolov8n,0.051988362, vgg11,0.010264999, densenet121,0.023772352,19363696128.00 ,8857548800.00 ,7609140224.00 ,2897007104.00 
2025/1/7 23:33,0.0673933674046856,1081630146560,1040373518336,49,47953,723,yolov8n,0.051334702, densenet121,0.023749468, densenet121,0.023773491,14651563008.00 ,8857548800.00 ,2897007104.00 ,2897007104.00 
2025/1/7 23:36,0.0671180860977321,1081630146560,1039072489472,100,46953,1723,yolov8x,0.099918477, yolov8x,0.099611868, yolov8x,0.099516922,775641753600.00 ,258547251200.00 ,258547251200.00 ,258547251200.00 
2025/1/7 23:39,0.0671854648287603,1081630146560,1039107092480,81,47193,1483,yolov8x,0.09931334, yolov8x,0.099062308, yolov8m,0.067278572,596414924800.00 ,258547251200.00 ,258547251200.00 ,79320422400.00 
2025/1/7 23:42,0.0675902591891356,1081630146560,1039637942272,81,47353,1323,yolov8x,0.098561327, yolov8x,0.098649852, resnet18,0.011475161,518918536192.00 ,258547251200.00 ,258547251200.00 ,1824033792.00 
2025/1/7 23:45,0.0679520539180153,1081630146560,1039630643200,91,47063,1613,yolov8x,0.099580713, yolov8x,0.098959517, resnet50,0.014891577,521228244992.00 ,258547251200.00 ,258547251200.00 ,4133742592.00 
2025/1/7 23:48,0.0680549120967561,1081630146560,1039598948352,90,46937,1739,yolov8x,0.099771728, yolov8x,0.099619517, resnet152,0.024571075,528698447872.00 ,258547251200.00 ,258547251200.00 ,11603945472.00 
2025/1/7 23:51,0.067946161949453,1081630146560,1039740239872,98,46909,1767,yolov8x,0.099738185, yolov8x,0.099697241, vgg11,0.010200209,524703642624.00 ,258547251200.00 ,258547251200.00 ,7609140224.00 
2025/1/7 23:54,0.0671995430995206,1081630146560,1039711236096,90,47263,1413,yolov8x,0.099231234, yolov8x,0.098951737, densenet121,0.023372107,519991509504.00 ,258547251200.00 ,258547251200.00 ,2897007104.00 
2025/1/7 23:57,0.0677355644804553,1081630146560,1039217852416,0,48641,35,yolov8x,0.099199655, yolov8m,0.06683358, yolov8m,0.066683328,417188096000.00 ,258547251200.00 ,79320422400.00 ,79320422400.00 
2025/1/8 0:00,0.0680583140540762,1081630146560,1039714451456,66,47433,1243,yolov8x,0.098694281, yolov8m,0.06689866, resnet18,0.011545597,339691707392.00 ,258547251200.00 ,79320422400.00 ,1824033792.00 
2025/1/8 0:03,0.0679308954804141,1081630146560,1039642148864,73,47593,1083,yolov8x,0.09930021, yolov8m,0.066707522, resnet50,0.014748351,342001416192.00 ,258547251200.00 ,79320422400.00 ,4133742592.00 
2025/1/8 0:07,0.0681643661969371,1081630146560,1039583084544,81,47177,1499,yolov8x,0.09932174, yolov8m,0.06704524, resnet152,0.025481022,349471619072.00 ,258547251200.00 ,79320422400.00 ,11603945472.00 
2025/1/8 0:10,0.0684500283801044,1081630146560,1039767289856,82,47149,1527,yolov8x,0.099606215, yolov8m,0.067233941, vgg11,0.010197907,345476813824.00 ,258547251200.00 ,79320422400.00 ,7609140224.00 
2025/1/8 0:13,0.0684421505016823,1081630146560,1039705518080,72,47503,1173,yolov8x,0.099587099, yolov8m,0.06692603, densenet121,0.023979125,340764680704.00 ,258547251200.00 ,79320422400.00 ,2897007104.00 
2025/1/8 0:16,0.0675483414831199,1081630146560,1040270524416,71,47753,923,yolov8x,0.098994953, resnet18,0.011450904, resnet18,0.01149482,262195318784.00 ,258547251200.00 ,1824033792.00 ,1824033792.00 
2025/1/8 0:19,0.067248707559277,1081630146560,1040270241792,77,47463,1213,yolov8x,0.098699505, resnet18,0.011453413, resnet50,0.014828034,264505027584.00 ,258547251200.00 ,1824033792.00 ,4133742592.00 
2025/1/8 0:22,0.0678536418040923,1081630146560,1040158461952,78,47337,1339,yolov8x,0.099284598, resnet18,0.011587303, resnet152,0.025149511,271975230464.00 ,258547251200.00 ,1824033792.00 ,11603945472.00 
2025/1/8 0:25,0.0680218921032057,1081630146560,1040272920576,82,47309,1367,yolov8x,0.09926842, resnet18,0.011490166, vgg11,0.010243258,267980425216.00 ,258547251200.00 ,1824033792.00 ,7609140224.00 
2025/1/8 0:28,0.0677755550100179,1081630146560,1040250490880,39,47663,1013,yolov8x,0.09841971, resnet18,0.011544223, densenet121,0.023532954,263268292096.00 ,258547251200.00 ,1824033792.00 ,2897007104.00 
2025/1/8 0:31,0.0684058485825189,1081630146560,1040210681856,0,48641,35,yolov8x,0.099905605, resnet50,0.014803307, resnet50,0.014822735,266814736384.00 ,258547251200.00 ,4133742592.00 ,4133742592.00 
2025/1/8 0:34,0.067511110530739,1081630146560,1040218136576,65,47173,1503,yolov8x,0.099618803, resnet50,0.014911261, resnet152,0.024509151,274284939264.00 ,258547251200.00 ,4133742592.00 ,11603945472.00 
